User,Prompt
"""DescriptionLongMarketplaces für #### Balanceboard #### Lieferumfang: 1x Balance Brett #### Balance Board im Detail: Maße H x D: ca. 8 x 40 cm / Materialstärke: ca. 1,8 cm / Max. Traglast: ca. 150 kg / Gewicht: ca. 1,5 kg / Material: Holz (Pappel und Kirsche) / Farbe: Natur, Schwarz #### Rundes Design / Für Anfänger &amp; Profis / Rutschfeste Oberfläche / Gleichgewichtsübungen / Aus Holz gefertigt""","""<p>Das Wackelbrett ist ein spaßiges Fitnessgerät für Anfänger und Profis. Durch die halbrunde Unterseite müssen Deine Muskeln ein ständiges Ungleichgewicht ausgleichen, wodurch der Trainingskreisel den ganzen Körper stärkt. Die Grundübungen – Balancieren und Drehen – wecken schnell den Spaß am Sport und bringen Schwung ins klassische Trainingsprogramm. Der Gleichgewichtstrainer besteht komplett aus Holz und hat eine raue, rutschfeste Oberseite, damit Du sicher auf dem Brett stehst.</p><p><i>Hinweis: Bitte halte Dich bei der ersten Benutzung fest (bspw. an einer Stuhllehne) bis Du ein sicheres Gefühl für das Balance Brett hast. Mit einem Teppich als Unterlage ist es einfacher das Gleichgewicht zu halten. Zusätzlich verlängert ein weicher Untergrund die Lebensdauer des Balance Boards.<br></i><br><b>Balance Board im Detail<br></b>- Maße H x D: ca. 8 x 40 cm<br>- Materialstärke: ca. 1,8 cm<br>- Max. Traglast: ca. 150 kg<br>- Gewicht: ca. 1,5 kg<br>- Material: Holz (Pappel und Kirsche)<br>- Farbe: Natur, Schwarz<br><br><b>Fitness Board aus Holz<br></b>- Rundes Balancierbrett zum Balancieren und Drehen<br>- Einfaches Training für Anfänger und Fortgeschrittene<br>- Leicht transportabel und jederzeit einsatzbereit<br>- Perfekt für das Workout Zuhause oder im Gym<br>- Modernes Design aus Holz mit rutschfester Oberseite<br><br><b>Gleichgewichtsboard für Ganzkörpertraining<br></b>- Einfaches Balancieren beansprucht Beine, Bauch und Rücken<br>- Einfaches Drehen aus der Hüfte trainiert die Körpermitte<br>- Kniebeuge auf dem Therapiekreisel straffen Beine und Po<br>- Liegestütze auf dem Balance Board stärken Rumpf und Arme</p><b>Lieferumfang</b><br>- 1x Balance Board<br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
"""DescriptionLongMarketplaces für #### 2x Yogablock  #### Lieferumfang: 2x Yogablock #### Yogablock 2er Set im Überblick: Maße je Block H x B x T: ca. 12 x 22,5 x 7 cm / Gewicht je Block: ca. 0,6 kg / Material: Kork / Farbe: Natur #### 2 Stück / Natürlicher Kork / Für Anfänger &amp; Fortgeschrittene / Abgerundete Kanten / Rutschfeste Oberfläche""","""Diese Yogablöcke im 2er Set sind das perfekte Hilfsmittel für viele Yoga-Übungen – ob beim Training zu Hause oder im professionellen Kursbereich. Die Yogaklötze sind ideal für Fortgeschrittene beim Erlenen von neuen, schwierigeren Asanas und unterstützen Anfänger beim Halten der Balance und beim Dehnen des Körpers. Durch die griffige Oberfläche aus natürlichem Korb bleibt der Yogawürfel auch bei längeren Trainingseinheiten rutschfest und sorgt für einen stabilen Halt bei den verschiedenen Posen. <br><br><strong>Yogablock 2er Set im Überblick</strong><br>- Maße je Block H x B x T: ca. 12 x 22,5 x 7 cm<br>- Gewicht je Block: ca. 0,6 kg<br>- Material: Kork<br>- Farbe: Natur<br><br><strong>Yoga-Korkblöcke für verschiedene Übungen</strong><strong><br></strong>- Blöcke hilfreich für Anfänger beim Erlernen der richtigen Technik<br>- Unterstützend bei anspruchsvollen Asanas für Fortgeschrittene<br>- Natürlicher Kork ist rutschfest und sorgt für sicheren Halt<br>- Perfekt für zu Hause oder im professionellen Yoga-Studio<br>- Weiches Material und abgerundete Kanten für sanftes Training<br>- Ideales Zubehör als Ergänzung zu Yogamatte und Yogagurt<br><br><strong>Lieferumfang</strong><br>- 2x Yogablock<br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
"""DescriptionLongMarketplaces für #### 2x Papierspender #### Lieferumfang: 2x Papierspender / 4x Wandhalterungen #### Papierspender 2er Set im Detail: Gesamtmaße H x B x T: ca. 19 x 13 x 8 cm / Innenmaße: H x B x T: ca. 19 x 12,5 x 7,5 cm / Maße Entnahmespalt: ca. 17,5 x 3 cm / Gewicht: ca. 200 g / Material: Kunststoff / In verschiedenen Farben #### 2er Set / Aufhängbar / Kleben oder Bohren / Aus Kunststoff / Hygienisch""","""Gerade im Bad, in öffentlichen Waschräumen oder in Bürogebäuden ist Hygiene sehr wichtig. Diese Papierhandtuchspender bieten genau das: Einmalhandtücher können einzeln entnommen werden, ohne dass Spritzwasser oder Schmutz an die restlichen Tücher gelangen. Die Papierhandtuchhalter können dank der Wandklebhalterungen oder durch Anschrauben schnell und einfach an die Wand montiert werden. Der Papierhandtuchspender ist im Hoch- oder Querformat verwendbar und leicht zu befüllen.<br><br><b>Papierspender 2er Set im Detail</b><br>- Gesamtmaße H x B x T: ca. 19 x 13 x 8 cm<p>- Innenmaße: H x B x T: ca. 19 x 12,5 x 7,5 cm<br>- Maße Entnahmespalt: ca. 17,5 x 3 cm<br>- Gewicht: ca. 200 g<br>- Material: Kunststoff<br>- In verschiedenen Farben<br><br><b>Handpapierhalter zum Aufhängen<br></b>- Geeignet für Einmalhandtücher, Feuchttücher etc.<br>- Einfache Wandmontage durch Kleben oder Bohren<br>- Aus robustem und leicht zu reinigendem Kunststoff<br>- Einfache und hygienische Entnahme von Papiertüchern<br>- Im Hoch- oder Querformat verwendbar<br>- Schnell und umstandsfrei Papiertücher nachfüllen<br>- Ideal für Waschräume in Bürogebäuden, Schulen etc.<br><br><b>Lieferumfang<br></b>- 2x Papierhandtuchbox<br>- 4x Wandklebehalterung<br>- Dekoartikel sind nicht im Lieferumfang enthalten</p>"""
"""DescriptionLongMarketplaces für #### 3x Drahtkorb #### Lieferumfang: 3x Drahtkorb / 6x Wandhalterungen #### Drahtkorb 3er Set im Detail: &nbsp;Maße H x B x T: ca. 7,5 x 41 x 16 cm / Innenmaße: H x B x T: ca. 7 x 40,5 x 15,5 cm / Gewicht: ca. 430 g / Material: Eisen / Farbe: Schwarz #### Zur Aufbewahrung / Aufhängbar / Im 3er Set / Mit 2 Griffen / Stabiles Metall""","""Diese Metallkörbe sind echte Aufbewahrungs-Allrounder und bieten Stauraum für kleinere Gegenstände. Die Gitterkörbe lassen sich dank der beiliegenden Wandhalterungen einfach an die Wand montieren. Du kannst Kleidung wie Socken, Unterwäsche und Accessoires etc. platzsparend verstauen. Die Allzweckkörbe können vielseitig in Bade-, Schlaf- und Arbeitszimmer genutzt werden. Das offene und schlichte Gitter-Design verschafft Dir schnell Überblick über den Inhalt und ist auch ein dekorativer Hingucker.<br><br><b>Drahtkorb 3er Set im Detail</b><p>- Maße H x B x T: ca. 7,5 x 41 x 16 cm<br>- Innenmaße: H x B x T: ca. 7 x 40,5 x 15,5 cm<br>- Gewicht: ca. 430 g<br>- Material: Eisen<br>- Farbe: Schwarz<br><br><b>Aufbewahrungskorb zum Aufhängen</b><br>- Praktisches Aufbewahrungskörbchen für Zuhause<br>- Bietet Stauraum für Accessoires, Badartikel etc.<br>- Dank Wandhalterungen leicht aufhängbar<br>- Zeitloses Gitterdesign setzt dekorative Akzente<br>- Zwei Griffe zum Tragen oder Herausziehen<br><br><b>Lieferumfang</b><br>- 3x Gitterkorb<br>- 6x Wandhalterungen<br>- Dekoartikel sind nicht im Lieferumfang enthalten</p>"""
"""DescriptionLongMarketplaces für #### Filztasche #### Lieferumfang: 1x Kaminholztasche #### Filztasche im Detail: Maße H x B x T: ca. 34 x 54 x 24 cm / Volumen: ca. 40 l / Gewicht: ca. 0,5 kg / Material: Filz, Wasserhyazinthe, Baumwolle, PU / Farbe: Grau #### Viel Stauraum / Robuster Filz / Dekoratives Design / Platzsparend faltbar / Vielseitig verwendbar""","""Dieser geräumige Shopper aus robustem Filz eignet sich ideal zum Transport Deiner Einkäufe. Dank des flachen Bodens steht die Einkaufstasche selbstständig und lässt sich einfach ein- und ausräumen. Mit den langen Henkeln kannst Du den Filzbeutel über die Schulter hängen und auch schwere Einkäufe bequem tragen. Das Hirschmotiv macht den Einkaufskorb dabei zu einem stilvollen Blickfang. Der vielseitige Filzkorb eignet sich auch zur Lagerung von Kaminholz oder Aufbewahrung von Zeitschriften.<br><br><b>Filztasche im Detail<br></b>- Maße H x B x T: ca. 34 x 54 x 24 cm<br>- Volumen: ca. 40 l<br>- Gewicht: ca. 0,5 kg<br>- Material: Filz, Wasserhyazinthe, Baumwolle, PU<br>- Farbe: Grau<br><br><b>Faltbare Einkaufstasche aus Filz<br></b>- Großzügiger Stauraum zum stilvollen Transport Deiner Einkäufe<br>- Gefertigt aus strapazierfähigem Filz in stabiler Verarbeitung<br>- Selbststehende Tasche zum einfachen Ein- und Ausräumen<br>- Bequem über der Schulter tragbar dank 2 langen Henkeln<br>- Bei Nichtgebrauch platzsparend faltbar und verstaubar<br>- Dekoratives Design mit Hirschmotiv und natürlicher Zierleiste<br>- Auch geeignet als Brennholzkorb oder Zeitschriftentasche<br><br><b>Lieferumfang</b><br>- 1x Kaminholztasche<br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
"""DescriptionLongMarketplaces für #### Swingstick #### Lieferumfang: 1x Trainingsstab zum Zusammenschrauben #### Swingstick im Detail : Länge: ca. 160 cm  / Gewichte H x D: ca. 5,5 x 4 cm  / Griff: ca. 23 cm lang  / Gewicht: ca. 0,6 kg  / Material: Fiberglas, Gummi  / In verschiedenen Farben #### Training der Tiefenmuskulatur / Für Anfänger &amp; Profis / Training Zuhause / Aus Fiberglas / Für Transport teilbar""","""Mit dem Fitness-Stick holst Du das beliebte Vibrationstraining in Dein Wohnzimmer. Die Schwingungen des Stabes übertragen sich auf Deinen Körper, dessen unbewusste Reaktion die Tiefenmuskulatur stärkt. Durch das Schwingungstraining verbessert sich Dein Körpergefühl und Deine Haltung. Arm-, Bauch- und Rückenmuskulatur werden schonend trainiert und das Bindegewebe gefestigt. So stellt der Sportstab eine ideale Trainingsmöglichkeit für Jung und Alt dar und kann auch von Einsteigern genutzt werden.<br><br><strong>Swingstick im Detail&nbsp;</strong><br>- Länge: ca. 160 cm&nbsp;<br>- Gewichte H x D: ca. 5,5 x 4 cm&nbsp;<br>- Griff: ca. 23 cm lang&nbsp;<br>- Gewicht: ca. 0,6 kg&nbsp;<br>- Material: Fiberglas, Gummi&nbsp;<br>- In verschiedenen Farben<br><br><strong>Fitnessstab zum Training der Tiefenmuskulatur</strong><br>- Trainiert die Arm-, Bauch- und Rückenmuskulatur<br>- Verbessert Körpergefühl und -haltung, stärkt die Körpermitte<br>- Schnelles sowie einfaches und dennoch effektives Training&nbsp;<br>- Positive Auswirkung auf Ausdauer und Herz-Kreislauf-System<br>- Perfekt für Anfänger und Fortgeschrittene, Jung und Alt&nbsp;<br>- Für Vibrationstraining Zuhause oder im Fitnessstudio<br>- Für einfachen Transport einfach in der Mitte teilen<br><br><strong>Lieferumfang</strong><br>- 1x Trainingsstab zum Zusammenschrauben<br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
"""DescriptionLongMarketplaces für #### Wäschekorb #### Lieferumfang: 1x Schmutzwäschekorb #### Wäschekorb im Detail: Maße H x D: ca. 56 x 42,5 cm / Volumen: ca. 60 l / Gewicht: ca. 0,6 kg / Material: Polyester, Baumwolle, Eisen / Farbe: Weiß, Grau #### 60 Liter / Faltbar / Kordelzug / Mit Griffen / Streifenmuster""","""Mit dem Wäschesammler holst Du Dir ein praktisches und zugleich dekoratives Accessoire nach Hause. Die Wäschebox bietet viel Platz für Deine Schmutzwäsche, die dank des Kordelzugs diskret bis zum nächsten Waschgang verstaut ist. An den Griffen kann der Kleiderkorb bequem zur Waschmaschine transportiert werden. Bei Bedarf lässt sich der Wäschesack platzsparend zusammenfalten und verstauen. Das dekorative Streifenmuster macht die Wäschetonne zu einem Hingucker im Bad, Jugend- oder Schlafzimmer.<br><br><strong>Wäschekorb im Detail</strong><br>- Maße H x D: ca. 56 x 42,5 cm<br>- Volumen: ca. 60 l<br>- Gewicht: ca. 0,6 kg<br>- Material: Polyester, Baumwolle, Eisen<br>- Farbe: Weiß, Grau<br><br><strong>Faltbarer Wäschebehälter mit Kordelzug</strong><br>- Wäschetonne zum ordentlichen Zusammentragen Deiner Wäsche<br>- Mit Kordel zum Zuziehen - Inhalt der Wäschebox bleibt verborgen<br>- Mit Tragegriffen bequem zur Waschmaschine transportieren<br>- Dekoratives Design mit Streifenmuster in Grau und Weiß<br>- Bei Bedarf zusammenfalten und platzsparend verstauen<br>- Idealer Wäschebehälter für Bad, Schlaf-und Jugendzimmer<br><br><strong>Lieferumfang</strong><br>- 1x Schmutzwäschekorb<br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
"""DescriptionLongMarketplaces für #### Wäschekorb #### Lieferumfang: 1x Schmutzwäschekorb #### Wäschekorb im Detail: Maße H x D: ca. 56 x 42,5 cm / Volumen: ca. 60 l / Gewicht: ca. 0,6 kg / Material: Polyester, Baumwolle, Eisen / Farbe: Weiß, Grau #### 60 Liter / Faltbar / Kordelzug / Mit Griffen / Streifenmuster""","""Mit dem Wäschesammler holst Du Dir ein praktisches und zugleich dekoratives Accessoire nach Hause. Die Wäschebox bietet viel Platz für Deine Schmutzwäsche, die dank des Kordelzugs diskret bis zum nächsten Waschgang verstaut ist. An den Griffen kann der Kleiderkorb bequem zur Waschmaschine transportiert werden. Bei Bedarf lässt sich der Wäschesack platzsparend zusammenfalten und verstauen. Das dekorative Streifenmuster macht die Wäschetonne zu einem Hingucker im Bad, Jugend- oder Schlafzimmer.<br><br><strong>Wäschekorb im Detail</strong><br>- Maße H x D: ca. 56 x 42,5 cm<br>- Volumen: ca. 60 l<br>- Gewicht: ca. 0,6 kg<br>- Material: Polyester, Baumwolle, Eisen<br>- Farbe: Weiß, Grau<br><br><strong>Faltbarer Wäschebehälter mit Kordelzug</strong><br>- Wäschetonne zum ordentlichen Zusammentragen Deiner Wäsche<br>- Mit Kordel zum Zuziehen - Inhalt der Wäschebox bleibt verborgen<br>- Mit Tragegriffen bequem zur Waschmaschine transportieren<br>- Dekoratives Design mit Streifenmuster in Grau und Weiß<br>- Bei Bedarf zusammenfalten und platzsparend verstauen<br>- Idealer Wäschebehälter für Bad, Schlaf-und Jugendzimmer<br><br><strong>Lieferumfang</strong><br>- 1x Schmutzwäschekorb<br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
"""DescriptionLongMarketplaces für #### Schubladenorganizer #### Lieferumfang: 1x Filzschale in Farbe nach Wahl #### Schubladen Organizer Filz im Detail: Maße H x B x T: ca. 6,5 x 40 x 30 cm / Gewicht: ca. 240 g / Material: Filz / In verschiedenen Farben #### Kleinteileaufbewahrung / Für Schubladen / Weicher Filz / Ordnung schaffen / 4 verschiedene Fächer""","""Um am Schreibtisch effektiv zu arbeiten, ist eine gewisse Ordnung unabdingbar. Mit diesem Büro-Organizer sagst Du dem Schubladen-Chaos den Kampf an und sorgst für mehr Ordnung und Übersicht am Arbeitsplatz. Sortiere Stifte, Klebeband, Notizzettel und weitere Büroutensilien in die 4 Fächer ein. Das Ordnungssystem besteht aus Filz, der sowohl den Inhalt als auch die Schublade vor Kratzern schützt. Die vielseitige Filzbox eignet sich auch zur Aufbewahrung von Kosmetikutensilien und Bastelzubehör.<br><br><strong>Schubladen Organizer Filz im Detail<br></strong>- Maße H x B x T: ca. 6,5 x 40 x 30 cm<br>- Gewicht: ca. 240 g<br>- Material: Filz<br>- In verschiedenen Farben<br><br><strong>Ordnungsbox für Schubladen</strong><br>- Schubladeneinsatz zur griffbereiten Aufbewahrung von Kleinteilen<br>- Ideal für Stifte, Büroklammern und weitere Büroutensilien<br>- Bastel-Organizer für Perlen, Bänder, Nähbedarf und mehr<br>- Auch als Schminktisch-Organizer für Kosmetikprodukte<br>- Fertigung aus weichem Filz schützt vor unschönen Kratzern<br><br><strong>Lieferumfang</strong><br>- 1x Filzschale in Farbe nach Wahl<br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
"""DescriptionLongMarketplaces für #### Schubladenorganizer #### Lieferumfang: 1x Filzschale in Farbe nach Wahl #### Schubladen Organizer Filz im Detail: Maße H x B x T: ca. 6,5 x 32 x 25 cm / Gewicht: ca. 160 g / Material: Filz / In verschiedenen Farben #### Kleinteile sortieren / Für Schubladen / Robuster Filz / Mehr Ordnung / 4 Fächer""","""Um am Schreibtisch effektiv zu arbeiten, ist eine gewisse Ordnung unabdingbar. Mit diesem Büro-Organizer sagst Du dem Schubladen-Chaos den Kampf an und sorgst für mehr Ordnung und Übersicht am Arbeitsplatz. Sortiere Stifte, Klebeband, Notizzettel und weitere Büroutensilien in die 4 Fächer ein. Das Ordnungssystem besteht aus Filz, der sowohl den Inhalt als auch die Schublade vor Kratzern schützt. Die vielseitige Filzbox eignet sich auch zur Aufbewahrung von Kosmetikutensilien und Bastelzubehör.<br><br><strong>Schubladen Organizer Filz im Detail<br></strong>- Maße H x B x T: ca. 6,5 x 32 x 25 cm<br>- Gewicht: ca. 160 g<br>- Material: Filz<br>- In verschiedenen Farben<br><br><strong>Ordnungsbox für Schubladen</strong><br>- Schubladeneinsatz zur griffbereiten Aufbewahrung von Kleinteilen<br>- Ideal für Stifte, Büroklammern und weitere Büroutensilien<br>- Bastel-Organizer für Perlen, Bänder, Nähbedarf und mehr<br>- Auch als Schminktisch-Organizer für Kosmetikprodukte<br>- Fertigung aus weichem Filz schützt vor unschönen Kratzern<br><br><strong>Lieferumfang</strong><br>- 1x Filzschale in Farbe nach Wahl<br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
"""DescriptionLongMarketplaces für #### Schubladenorganizer #### Lieferumfang: 1x Filzschale in Farbe nach Wahl #### Schubladen Organizer Filz im Detail: Maße H x B x T: ca. 5,5 x 29,5 x 19 cm / Gewicht: ca. 120 g / Material: Filz / In verschiedenen Farben #### Kleinteile-Organizer / Schubladenorganisation / Robuste Filzschale / Ordnung &amp; Übersicht / Fächer in 2 Größen""","""Um am Schreibtisch effektiv zu arbeiten, ist eine gewisse Ordnung unabdingbar. Mit diesem Büro-Organizer sagst Du dem Schubladen-Chaos den Kampf an und sorgst für mehr Ordnung und Übersicht am Arbeitsplatz. Sortiere Stifte, Klebeband, Notizzettel und weitere Büroutensilien in die 4 Fächer ein. Das Ordnungssystem besteht aus Filz, der sowohl den Inhalt als auch die Schublade vor Kratzern schützt. Die vielseitige Filzbox eignet sich auch zur Aufbewahrung von Kosmetikutensilien und Bastelzubehör.<br><br><strong>Schubladen Organizer Filz im Detail<br></strong>- Maße H x B x T: ca. 5,5 x 29,5 x 19 cm<br>- Gewicht: ca. 120 g<br>- Material: Filz<br>- In verschiedenen Farben<br><br><strong>Ordnungsbox für Schubladen</strong><br>- Schubladeneinsatz zur griffbereiten Aufbewahrung von Kleinteilen<br>- Ideal für Stifte, Büroklammern und weitere Büroutensilien<br>- Bastel-Organizer für Perlen, Bänder, Nähbedarf und mehr<br>- Auch als Schminktisch-Organizer für Kosmetikprodukte<br>- Fertigung aus weichem Filz schützt vor unschönen Kratzern<br><br><strong>Lieferumfang</strong><br>- 1x Filzschale in Farbe nach Wahl<br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
"""DescriptionLongMarketplaces für #### 4-tlg. Schubladenorganizer #### Lieferumfang: 4x Filzschale #### Schubladen Organizer Filz im Detail: Großer Korb H x B x T: ca. 7,5 x 33,5 x 33,5 cm, ca. 220 g / Mittlerer Korb H x B x T: ca. 7 x 32 x 16 cm, ca. 120 g / Kleine Körbe H x B x T: ca. 7 x 16 x 16 cm, ca. 60 g / Material: Filz / Farbe: Grau #### 4-teiliger Organizer / Schubladenorganisation / Aus weichem Filz / Übersichtliche Aufbewahrung / Ideal für Schreibtisch""","""Um am Schreibtisch effektiv zu arbeiten, ist eine gewisse Ordnung unabdingbar. Mit dem Büro-Organizer sagst Du dem Schubladen-Chaos den Kampf an und sorgst für mehr Ordnung und Übersicht am Arbeitsplatz. Sortiere Stifte, Klebeband, Notizzettel und weitere Büroutensilien in die 4 Trennboxen ein. Das Ordnungssystem besteht aus Filz, der sowohl den Inhalt als auch die Schublade vor Kratzern schützt. Die Filzboxen eignen sich auch zur Aufbewahrung von Kosmetikutensilien und Bastelzubehör.<br><br><strong>Schubladen Organizer Filz im Detail<br></strong>- Großer Korb H x B x T: ca. 7,5 x 33,5 x 33,5 cm, ca. 220 g<br>- Mittlerer Korb H x B x T: ca. 7 x 32 x 16 cm, ca. 120 g<br>- Kleine Körbe H x B x T: ca. 7 x 16 x 16 cm, ca. 60 g<br><p>- Material: Filz<br>- Farbe: Grau<br><br><strong>Ordnungsboxen für Schubladen</strong><br>- Schubladeneinsatz zur griffbereiten Aufbewahrung von Kleinteilen<br>- Ideal für Stifte, Büroklammern und weitere Büroutensilien<br>- Bastel-Organizer für Perlen, Bänder, Nähbedarf und mehr<br>- Auch als Schminktisch-Organizer für Kosmetikprodukte<br>- Fertigung aus weichem Filz schützt vor unschönen Kratzern<br><br><strong>Lieferumfang</strong><br>- 4x Filzschale<br>- Dekoartikel sind nicht im Lieferumfang enthalten</p>"""
"""DescriptionLongMarketplaces für #### Hängematte #### Lieferumfang: 1x Hängematte / 1x Transportbeutel / 2x Befestigungsseile #### Hängematte im Detail: Gesamtmaße H x B x T: ca. 2,5 x 270 x 150 cm / Packmaß H x B x T: ca. 14 x 33 x 17 cm / Liegefläche B x T: ca. 180 x 150 cm / Traglast: max. 150 kg / Gewicht: ca. 1,4 kg / Material: Baumwolle, Polyester / Farbe: Bunt #### Indoor &amp; Outdoor / Mit Befestigungsseilen / Bunt gestreift / 1 bis 2 Personen / Bis 150 kg""","""Komme der Natur ein Stück näher und mache es Dir bequem in dieser bunten Hängematte aus weicher Baumwolle. Ob beim Entspannen zu Hause, beim Schmökern im Garten oder beim abenteuerlichen Campingausflug – die Baumhängematte begleitet Dich dank kompaktem Tragebeutel überall hin. Ob drinnen oder draußen, die robusten Befestigungsseile werden einfach um einem Baumstamm, Ast oder Holzbalken gewickelt, fest verknotet und schon steht einer kleinen Auszeit in der Waldhängematte nichts mehr im Wege.<br><p><i><br>Hinweis: Eine Reinigung von Hand mit lauwarmem Wasser wird empfohlen. Sorge bei der Benutzung für eine ausreichende Befestigung.<br><br></i><strong>Hängematte im Detail</strong><br>- Gesamtmaße H x B x T: ca. 2,5 x 270 x 150 cm<br>- Packmaß H x B x T: ca. 14 x 33 x 17 cm<br>- Liegefläche B x T: ca. 180 x 150 cm<br>- Traglast: max. 150 kg<br>- Gewicht: ca. 1,4 kg<br>- Material: Baumwolle, Polyester<br>- Farbe: Bunt<br><br><strong>Bunte Familienhängematte mit Befestigung</strong><br>- Große Liegefläche für mehrere Personen bis 150 kg<br>- Mit zwei robusten Seilen zur sicheren Befestigung<br>- Zum Mitnehmen platzsparend in Beutel verstauen<br>- Aus weicher Baumwolle mit bunten Streifen<br>- Für Gemütlichkeit im Innen- und Außenbereich<br>- Geeignet für zu Hause oder unterwegs beim Camping<br><br><strong>Lieferumfang</strong><br>- 1x Hängematte<br>- 1x Transportbeutel<br>- 2x Befestigungsseile<br>- Dekoartikel sind nicht im Lieferumfang enthalten</p>"""
"""DescriptionLongMarketplaces für #### 272x Filzgleiter #### Lieferumfang: 237x Stuhlgleiter rund / 35x Stuhlgleiter eckig #### Filzgleiter 272er Set im Detail: Maße der Box: ca. 4 x 19,5 x 13,5 cm / Runde Pads D: ca. 1,7 / 2,2 / 2,8 / 3,5 cm / Eckige Pads B x T: ca. 2,2 x 2,2 cm / Dicke: ca. 2 mm / Gesamtgewicht in Box: ca. 210 g / Material: Filz, PVC / Verschiedene Farben #### 272er Set / Für Stühle, Tische etc. / Selbstklebend / Aus Filz / Rund &amp; eckig""","""Beim alltäglichen Gebrauch von Stühlen, Tischen und anderen Möbelstücken sind die Filzgleiter bodenschonende und zugleich geräuschminimierende Hilfsmittel. Die runden und eckigen Bodenschoner sind selbstklebend und lassen sich ganz einfach auf der Unterseite von Möbeln anbringen. Kratzer in empfindlichen Fußböden wie Laminat, Parkett oder Fliesen kannst Du so vermeiden. Auch als Filzfuß unter Vasen, Schalen und anderen Dekoobjekten sind die Schutzgleiter bestens geeignet. <br><br><b>Filzgleiter 272er Set im Detail <br></b>- Maße der Box: ca. 4 x 19,5 x 13,5 cm<br>- Runde Pads D: ca. 1,7 / 2,2 / 2,8 / 3,5 cm<br>- Eckige Pads B x T: ca. 2,2 x 2,2 cm<br>- Dicke: ca. 2 mm<br>- Gesamtgewicht in Box: ca. 210 g <br>- Material: Filz, PVC<br>- Verschiedene Farben<br><br><b>Selbstklebende Möbelschoner aus Filz</b><br>- Filzaufkleber für Stühle, Tische, Sessel u. a. Möbelstücke <br>- Schützen empfindliche Fußböden vor Kratzern und Schrammen <br>- Ideal bei glatten Böden wie Parkett, Laminat, Fliesen, Vinyl <br>- Möbeluntersetzer einfach abziehen und aufkleben - Starker Halt <br>- Auch als Filzschutz unter Vasen, Schalen u. a. Deko anwendbar <br><br><b>Lieferumfang</b> <br>- 237x Stuhlgleiter rund <br>- 35x Stuhlgleiter eckig <br>- Dekoartikel sind nicht im Lieferumfang enthalten"""
